Unnamed: 0,Detector,Channel,Beam,Pulse,Dose,X,Z,File,ch1_area,ch2_area,ch1_peaks,ch2_peaks,ch1_osc_count,ch2_osc_count,HV
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1010.csv,2.5843940266666663e-07,1.105920000000001e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1121.csv,6.51591088e-07,2.9216997866666647e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1122.csv,6.611582666666668e-07,2.7752236533333316e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1123.csv,6.5695232e-07,2.8750843199999983e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1124.csv,6.726343786666667e-07,2.996154559999996e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1125.csv,1.6271796933333335e-06,2.8595234666666673e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1126.csv,1.6518308e-06,3.0873602666666637e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1127.csv,6.898789133333332e-07,3.1171514666666703e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1128.csv,6.86121453333333e-07,2.9256798666666647e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1129.csv,6.734157333333335e-07,3.129637333333334e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1130.csv,6.696513999999997e-07,2.9692860000000016e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1131.csv,6.978529999999999e-07,3.0514604e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1132.csv,6.748547066666667e-07,2.8527830666666657e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1133.csv,6.663718999999997e-07,2.7978360000000007e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1134.csv,6.708163866666667e-07,2.997063333333332e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1135.csv,6.699817266666664e-07,3.047749533333334e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1136.csv,6.635110866666667e-07,2.929122666666667e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1137.csv,1.6227321866666662e-06,3.124400733333333e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1138.csv,6.810552333333329e-07,3.021808000000001e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1139.csv,6.574591666666667e-07,2.6604607999999994e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1140.csv,6.730452e-07,3.131523e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1141.csv,6.625652066666668e-07,2.8143866666666685e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1142.csv,6.662022933333331e-07,2.979772266666666e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1143.csv,6.588916133333332e-07,3.053412266666664e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1144.csv,6.764895399999999e-07,3.104965666666663e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1145.csv,6.766013133333333e-07,3.0091075333333313e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1146.csv,6.719645333333332e-07,2.8131474666666674e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1230.csv,1.8238666666678326e-10,1.2276866666670428e-09,0,0,0,0,HV 10
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1231.csv,1.1310133333333441e-08,1.8049439999999973e-08,0,0,0,0,HV 10
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,100,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1232.csv,1.5084346666666746e-08,1.1901296281800402e-06,0,0,0,0,HV 10
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1289.csv,2.739779759999999e-07,2.0868010666666693e-08,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1290.csv,2.480674639999997e-07,3.9096330472103015e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1291.csv,2.4935698133333384e-07,5.634535308641975e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1292.csv,2.704398853333336e-07,2.061802666666668e-08,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1293.csv,2.7737821333333334e-07,2.570017227513227e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1294.csv,2.7555556266666677e-07,4.499999754157627e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1295.csv,2.6385349333333355e-07,2.4709212799999975e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1296.csv,9.64620391048292e-07,9.026716533333331e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1297.csv,9.19396933333334e-07,7.316538959999996e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1298.csv,2.582300213333335e-07,3.7211929599999985e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1299.csv,9.42918957906713e-07,7.573321546666664e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1300.csv,2.600987946666669e-07,2.6837673469387746e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1301.csv,2.6518464000000026e-07,2.8488693333333335e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1302.csv,2.579101546666667e-07,4.1425119466666674e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1303.csv,9.423526308243728e-07,8.035542400000003e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1304.csv,2.723796293333335e-07,2.880630349750182e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1305.csv,2.616330240000001e-07,9.13389576e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1306.csv,2.861248959999999e-07,8.643624853333333e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1307.csv,2.8358209866666664e-07,3.784481306666673e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1308.csv,2.753412266666667e-07,2.706046965174126e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1309.csv,2.746782266666668e-07,3.710829226666665e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1310.csv,2.781504586666671e-07,9.415937919999996e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1311.csv,2.741385173333332e-07,8.717584186666667e-07,0,0,0,0,HV 50
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1379.csv,3.052533333328175e-10,1.3801834666666638e-08,0,0,0,0,HV 20
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1380.csv,3.2081338858195227e-07,2.0072053333333325e-08,0,0,0,0,HV 20
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1389.csv,4.3204671733333347e-07,2.066450000000002e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1390.csv,4.3661017600000015e-07,2.359798560000001e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1391.csv,4.533487680000002e-07,2.484777280000001e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1392.csv,4.600986666666666e-07,2.3565578666666696e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1393.csv,4.568167973333336e-07,2.3811115733333324e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1394.csv,4.627958400000002e-07,2.607047466666672e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1395.csv,4.296471413333335e-07,1.9828744000000062e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1396.csv,4.3890393333333337e-07,2.1380460266666674e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1397.csv,4.402710933333328e-07,2.4505264000000003e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1398.csv,4.5562941866666693e-07,2.2273450133333328e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1399.csv,4.471302613333333e-07,2.4741792000000026e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1400.csv,4.1951971999999987e-07,2.4397845333333345e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1401.csv,4.616437333333333e-07,2.6127111200000007e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1402.csv,4.3928207733333363e-07,2.3058706666666633e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1403.csv,4.278004053333335e-07,2.625800959999999e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1404.csv,4.3612914666666665e-07,2.36430272e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1405.csv,4.301713119999999e-07,2.5245568e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1406.csv,4.392258266666668e-07,2.2212059733333333e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1407.csv,4.457104853333335e-07,1.9804754666666718e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1408.csv,4.3648926399999994e-07,2.06328768e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1409.csv,4.4264154133333343e-07,1.9623740799999998e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1410.csv,4.204608000000001e-07,2.5027290666666626e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,125,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1411.csv,4.2752271466666655e-07,2.4272731733333315e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,150,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1481.csv,1.855779866666665e-07,1.7177361173333334e-06,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,150,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1482.csv,6.506413277310936e-07,1.5904704533333328e-06,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,150,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1483.csv,2.011336533333333e-07,1.410907573333334e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,150,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1484.csv,2.0281728000000002e-07,1.6726263200000005e-06,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,150,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1485.csv,2.0214264266666656e-07,1.485177599999998e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,150,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1486.csv,2.066928000000001e-07,1.7473322933333336e-06,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,150,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1487.csv,1.7037733333333317e-07,1.5921462640000003e-06,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,150,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1488.csv,2.0611097599999987e-07,1.4329965333333325e-07,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,150,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1489.csv,1.4494392266666677e-07,1.6292984000000001e-06,0,0,0,0,HV 100
,BNL,"12 (ch1 in csv), 16 (ch2 in csv)",Electrons 85V,0.5,0,,150,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-10-14/scope-results-2025-10-14-1490.csv,1.989114666666667e-07,1.3389554933333335e-07,0,0,0,0,HV 100
