Unnamed: 0,Detector,Channel,Beam,Pulse,Dose,X,Z,File,ch1_area,ch2_area,ch1_peaks,ch2_peaks,ch1_osc_count,ch2_osc_count,HV
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0237.csv,1.4043333333333451e-09,,109,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0238.csv,5.575667950402267e-10,,29,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0239.csv,6.706666666666664e-10,,32,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0240.csv,6.666666666719376e-13,,34,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0241.csv,1.7159666666666657e-08,,281,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0242.csv,3.0173333333333366e-09,,65,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0243.csv,7.767000000000013e-09,,290,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0244.csv,3.333333333332962e-11,,35,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0245.csv,6.123346170688594e-11,,23,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0246.csv,4.2200000000000206e-09,,50,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0247.csv,7.456679504022649e-11,,30,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0248.csv,6.92999999999995e-10,,27,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0249.csv,6.73923333333333e-08,,286,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0250.csv,6.659999999999863e-10,,38,,0,,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0251.csv,3.3166666666665404e-10,,51,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0291.csv,6.174666666666646e-09,,87,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0292.csv,6.354666666666654e-09,,84,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0293.csv,6.337333333333308e-09,,78,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0294.csv,4.909666666666666e-09,,55,,0,,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0295.csv,7.72533333333333e-09,,81,,0,,50 ohms time 0.01
