Unnamed: 0,Detector,Channel,Beam,Pulse,Dose,X,Z,File,ch1_area,ch2_area,ch1_peaks,ch2_peaks,ch1_osc_count,ch2_osc_count,HV
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0638.csv,1.126333667669589e-09,1.126333667669589e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0639.csv,2.261066666666903e-10,2.261066666666903e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0642.csv,4.918373333333731e-10,4.918373333333731e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0645.csv,1.1677066666667119e-09,1.1677066666667119e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0648.csv,1.312442666666693e-09,1.312442666666693e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0649.csv,1.556888000000062e-09,1.556888000000062e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0650.csv,4.114666666667258e-10,4.114666666667258e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 110V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0653.csv,3.276539007092095e-09,3.276539007092095e-09,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 191V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0657.csv,4.106453333332688e-10,4.106453333332688e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 191V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0658.csv,9.664000000000015e-10,9.664000000000015e-10,0,0,0,0,50 ohms time 0.01
,SiC,1.0,Electron 85V,0.5,0,0.0,40.0,/Users/rkfuentes/Documents/md_anderson_analysis/yepes_code/data/2025-11-20/scope-results-2025-11-20-0706.csv,3.2568960000001227e-10,3.2568960000001227e-10,0,0,0,0,50 ohms time 0.01
